dataset_name, cardinality, AVG area, AVG x, AVG y, num_vertices, E0, E2, E3, empty_cells 
Diagonal_001.csv,21504,8.45E-07,7.51E-04,1.13E-03,4,1.499,1.195,1.15,0.92
Diagonal_002.csv,16128,5.64E-10,3.75E-05,1.50E-05,4,1.436,1.086,1.008,0.94
Diagonal_003.csv,10752,1.18E-07,5.25E-04,2.25E-04,4,1.167,1.18,1.134,0.918
Diagonal_004.csv,16128,9.11E-08,1.87E-04,4.87E-04,4,1.438,1.214,1.163,0.937
Diagonal_005.csv,10752,1.41E-06,1.88E-03,7.52E-04,4,1.53,1.25,1.201,0.909
Diagonal_006.csv,17920,1.77E-09,6.76E-05,2.62E-05,4,1.514,1.043,1.033,0.924
Diagonal_enx_001.csv,17920,8.96E-09,5.99E-04,1.50E-05,4,1.518,1.262,1.207,0.921
Diagonal_enx_002.csv,19712,7.88E-08,1.50E-03,5.26E-05,4,1.469,1.252,1.208,0.929
Diagonal_enx_003.csv,12544,6.78E-07,1.50E-03,4.51E-04,4,1.321,1.211,1.168,0.909
Diagonal_enx_004.csv,19712,1.77E-08,5.26E-04,3.37E-05,4,1.465,1.199,1.153,0.933
Diagonal_enx_005.csv,12544,3.75E-08,7.15E-04,5.25E-05,4,1.544,1.176,1.133,0.917
Diagonal_enx_006.csv,25088,6.33E-07,1.87E-03,3.37E-04,4,1.415,1.209,1.176,0.936
Diagonal_eny_001.csv,25088,2.70E-08,4.50E-05,6.00E-04,4,1.404,1.128,1.118,0.943
Diagonal_eny_002.csv,8960,5.91E-08,2.25E-05,2.63E-03,4,1.2565,1.261,1.216,0.934
Diagonal_eny_003.csv,14336,2.25E-07,7.50E-05,3.00E-03,4,1.515,1.251,1.211,0.919
Diagonal_eny_004.csv,8960,9.83E-08,5.24E-05,1.88E-03,4,1.447,1.255,1.153,0.937
Diagonal_eny_005.csv,14336,1.09E-07,9.72E-05,1.12E-03,4,1.508,1.2,1.158,0.924
Diagonal_eny_006.csv,21504,1.89E-08,3.36E-05,5.62E-04,4,1.517,1.202,1.155,0.922
DiagonalRot_001.csv,10752,9.09E-08,1.87E-04,4.85E-04,4,1.472,1.136,1.097,0.951
DiagonalRot_002.csv,17920,1.40E-06,1.87E-03,7.49E-04,4,1.352,1.257,1.207,0.93
DiagonalRot_003.csv,19712,1.77E-09,6.75E-05,2.62E-05,4,1.757,0.959,0.95,0.905
DiagonalRot_004.csv,16128,8.43E-07,7.48E-04,1.13E-03,4,1.503,1.218,1.169,0.935
DiagonalRot_005.csv,10752,5.62E-10,3.74E-05,1.50E-05,4,1.668,1.273,1.235,0.93
DiagonalRot_006.csv,17920,1.18E-07,5.25E-04,2.25E-04,4,1.553,1.222,1.183,0.928
DiagonalRot_enx_001.csv,12544,1.77E-08,5.25E-04,3.38E-05,4,1.539,1.176,1.132,0.934
DiagonalRot_enx_002.csv,25088,3.74E-08,7.13E-04,5.25E-05,4,1.546,1.188,1.0795,0.936
DiagonalRot_enx_003.csv,8960,6.36E-07,1.88E-03,3.39E-04,4,1.539,1.201,1.151,0.933
DiagonalRot_enx_004.csv,19712,9.00E-09,6.01E-04,1.50E-05,4,1.525,1.184,1.071,0.94
DiagonalRot_enx_005.csv,12544,7.86E-08,1.50E-03,5.24E-05,4,1.56,1.163,1.051,0.928
DiagonalRot_enx_006.csv,25088,6.74E-07,1.50E-03,4.50E-04,4,1.567,1.143,1.11,0.943
DiagonalRot_eny_001.csv,14336,9.83E-08,5.25E-05,1.88E-03,4,1.542,1.23,1.205,0.949
DiagonalRot_eny_002.csv,21504,1.10E-07,9.75E-05,1.13E-03,4,1.508,1.183,1.144,0.941
DiagonalRot_eny_003.csv,21504,1.89E-08,3.37E-05,5.62E-04,4,1.561,1.198,1.181,0.928
DiagonalRot_eny_004.csv,8960,2.71E-08,4.51E-05,6.01E-04,4,1.45,1.12,1.086,0.955
DiagonalRot_eny_005.csv,14336,5.91E-08,2.25E-05,2.63E-03,4,1.53,1.226,1.336,0.927
DiagonalRot_eny_006.csv,16128,2.25E-07,7.52E-05,3.00E-03,4,1.533,1.204,1.157,0.933
Gauss_001.csv,16128,9.13E-08,1.87E-04,4.88E-04,4,1.604,1.688,1.662,0.858
Gauss_002.csv,10752,1.40E-06,1.87E-03,7.48E-04,4,1.633,1.671,1.643,0.863
Gauss_003.csv,17920,1.77E-09,6.74E-05,2.63E-05,4,1.608,1.699,1.676,0.86
Gauss_004.csv,21504,8.45E-07,7.51E-04,1.13E-03,4,1.675,1.694,1.669,0.828
Gauss_005.csv,16128,5.64E-10,3.75E-05,1.50E-05,4,1.6,1.682,1.647,0.871
Gauss_006.csv,10752,1.18E-07,5.23E-04,2.25E-04,4,1.619,1.676,1.65,0.874
Gauss_enx_001.csv,19712,1.77E-08,5.25E-04,3.38E-05,4,1.629,1.713,1.681,0.857
Gauss_enx_002.csv,12544,3.74E-08,7.11E-04,5.26E-05,4,1.594,1.685,1.659,0.866
Gauss_enx_003.csv,25088,6.32E-07,1.88E-03,3.37E-04,4,1.658,1.697,1.672,0.819
Gauss_enx_004.csv,17920,9.03E-09,6.01E-04,1.50E-05,4,1.628,1.707,1.675,0.86
Gauss_enx_005.csv,19712,7.87E-08,1.50E-03,5.24E-05,4,1.66,1.692,1.667,0.842
Gauss_enx_006.csv,12544,6.74E-07,1.50E-03,4.50E-04,4,1.633,1.68,1.653,0.856
Gauss_eny_001.csv,8960,9.83E-08,5.25E-05,1.87E-03,4,1.619,1.659,1.62,0.877
Gauss_eny_002.csv,14336,1.09E-07,9.73E-05,1.12E-03,4,1.622,1.688,1.656,0.873
Gauss_eny_003.csv,21504,1.90E-08,3.37E-05,5.63E-04,4,1.666,1.729,1.674,0.875
Gauss_eny_004.csv,25088,2.70E-08,4.50E-05,6.01E-04,4,1.654,1.719,1.688,0.85
Gauss_eny_005.csv,8960,5.89E-08,2.25E-05,2.62E-03,4,1.625,1.3945,1.391,0.879
Gauss_eny_006.csv,14336,2.25E-07,7.51E-05,3.00E-03,4,1.728,1.69,1.488,0.87
Parcel_001.csv,17921,3.15E-05,3.92E-03,3.94E-03,4,1.998,1.987,1.938,0.19
Parcel_002.csv,19714,4.58E-05,6.31E-03,6.27E-03,3.999797,2,1.998,1.997,0.009
Parcel_003.csv,12545,2.43E-05,5.64E-03,4.31E-03,4,1.959,1.885,1.912,0.267
Parcel_004.csv,25089,1.20E-05,2.22E-03,2.21E-03,3.999841,1.8615,1.8045,1.899,0.383
Parcel_005.csv,8961,1.01E-04,1.36E-02,7.42E-03,3.999554,2,1.999,1.999,0.007
Parcel_006.csv,14337,3.94E-05,5.87E-03,5.88E-03,4,1.979,1.997,1.995,0.156
Parcel_007.csv,21505,1.97E-05,4.38E-03,4.35E-03,4,1.97,1.99,1.995,0.212
Parcel_008.csv,21505,3.36E-05,5.77E-03,5.61E-03,3.999814,2,1.999,1.998,0.062
Parcel_009.csv,16130,5.03E-05,5.64E-03,5.66E-03,3.999752,1.999,1.997,1.978,0.048
Parcel_010.csv,10753,5.22E-05,6.74E-03,6.70E-03,3.999628,2,1.996,1.994,0.169
Parcel_011.csv,17922,5.04E-05,7.42E-03,6.79E-03,3.999777,2,1.999,1.999,0.003
Parcel_012.csv,19713,1.49E-05,2.53E-03,2.52E-03,4,1.997,1.884,1.906,0.399
Parcel_013.csv,12545,2.41E-05,5.60E-03,4.30E-03,4,1.958,1.885,1.912,0.269
Parcel_014.csv,25089,3.60E-05,5.54E-03,5.55E-03,3.999841,2,1.998,1.997,0.008
Parcel_015.csv,8961,6.25E-05,7.87E-03,7.81E-03,4,2,1.997,1.995,0.168
Parcel_016.csv,14337,2.94E-05,5.27E-03,5.35E-03,3.999721,2,1.994,1.991,0.234
Parcel_017.csv,16129,4.48E-05,5.53E-03,5.53E-03,3.999752,1.997,1.995,1.997,0.085
Parcel_018.csv,10754,7.51E-05,5.32E-03,5.37E-03,3.999628,1.999,1.996,1.964,0.069
Uniform_001.csv,21504,1.18E-07,5.24E-04,2.25E-04,4,1.958,1.891,1.865,0.593
Uniform_002.csv,16128,8.45E-07,7.50E-04,1.13E-03,4,1.998,1.945,1.925,0.594
Uniform_003.csv,10752,5.61E-10,3.75E-05,1.49E-05,4,1.878,1.051,1.046,0.674
Uniform_004.csv,21504,9.15E-08,1.87E-04,4.88E-04,4,1.957,1.889,1.863,0.596
Uniform_005.csv,16128,1.41E-06,1.88E-03,7.52E-04,4,1.998,1.947,1.928,0.576
Uniform_006.csv,25088,1.77E-09,6.75E-05,2.62E-05,4,1.963,1.878,1.849,0.595
Uniform_enx_001.csv,17920,6.74E-07,1.50E-03,4.49E-04,4,1.4715,1.951,1.933,0.583
Uniform_enx_002.csv,19712,9.00E-09,5.99E-04,1.50E-05,4,1.951,1.884,1.857,0.605
Uniform_enx_003.csv,12544,7.89E-08,1.50E-03,5.26E-05,4,1.3335,1.341,1.341,0.633
Uniform_enx_004.csv,17920,1.77E-08,5.25E-04,3.37E-05,4,1.94,1.869,1.841,0.617
Uniform_enx_005.csv,19712,3.74E-08,7.13E-04,5.25E-05,4,1.95,1.878,1.851,0.603
Uniform_enx_006.csv,7168,6.32E-07,1.88E-03,3.37E-04,4,1.415,1.954,1.936,0.679
Uniform_eny_001.csv,25088,5.91E-08,2.25E-05,2.62E-03,4,1.979,1.909,1.469,0.538
Uniform_eny_002.csv,8960,2.24E-07,7.48E-05,3.00E-03,4,1.984,1.4155,1.416,0.647
Uniform_eny_003.csv,14336,2.69E-08,4.49E-05,5.98E-04,4,1.2365,1.849,1.916,0.634
Uniform_eny_004.csv,25088,9.87E-08,5.25E-05,1.88E-03,4,1.976,1.904,1.878,0.552
Uniform_eny_005.csv,8960,1.10E-07,9.74E-05,1.13E-03,4,1.3,1.9,1.871,0.672
Uniform_eny_006.csv,16128,1.91E-08,3.38E-05,5.63E-04,4,1.932,1.861,1.833,0.626
