Diagonal_enx_001_Gauss_enx_002	57416988
Diagonal_enx_001_Gauss_enx_003	1140990245
Diagonal_enx_001_Gauss_eny_001	220899168
Diagonal_enx_001_Gauss_eny_002	115174929
Diagonal_enx_001_Gauss_eny_003	35053167
Diagonal_enx_001_Parcel_001	40245673
Diagonal_enx_001_Parcel_002	81975745
Diagonal_enx_001_Parcel_003	34094220
Diagonal_enx_001_Parcel_004	33129264
Diagonal_enx_001_Parcel_005	55183208
Diagonal_enx_001_Parcel_006	54837990
Diagonal_enx_001_Parcel_007	55096828
Diagonal_enx_001_Parcel_008	84167600
Diagonal_enx_001_Parcel_009	62816502
Diagonal_enx_001_Uniform_001	184846844
Diagonal_enx_001_Uniform_002	787444741
Diagonal_enx_001_Uniform_003	6571992
Diagonal_enx_001_Uniform_enx_001	557418209
Diagonal_enx_001_Uniform_enx_002	22574367
Diagonal_enx_001_Uniform_enx_003	56714251
Diagonal_enx_001_Uniform_eny_001	1308347356
Diagonal_enx_001_Uniform_eny_002	577889880
Diagonal_enx_001_Uniform_eny_003	181959863
Diagonal_enx_002_Gauss_001	825847073
Diagonal_enx_002_Gauss_002	619300415
Diagonal_enx_002_Gauss_003	126492936
Diagonal_enx_002_Gauss_enx_001	73827691
Diagonal_enx_002_Gauss_enx_002	165539237
Diagonal_enx_002_Gauss_enx_003	1874863309
Diagonal_enx_002_Gauss_eny_001	585408752
Diagonal_enx_002_Gauss_eny_002	296228667
Diagonal_enx_002_Gauss_eny_003	95972378
Diagonal_enx_002_Parcel_001	133010689
Diagonal_enx_002_Parcel_002	251503274
Diagonal_enx_002_Parcel_003	110619040
Diagonal_enx_002_Parcel_004	136090202
Diagonal_enx_002_Parcel_005	147864683
Diagonal_enx_002_Parcel_006	174204578
Diagonal_enx_002_Parcel_007	179549553
Diagonal_enx_002_Parcel_008	264503974
Diagonal_enx_002_Parcel_009	192360749
Diagonal_enx_002_Uniform_001	423610962
Diagonal_enx_002_Uniform_002	1490518444
Diagonal_enx_002_Uniform_003	39038695
Diagonal_enx_002_Uniform_enx_001	945295572
Diagonal_enx_002_Uniform_enx_002	97508024
Diagonal_enx_002_Uniform_enx_003	138525689
Diagonal_enx_002_Uniform_eny_001	3567364012
Diagonal_enx_002_Uniform_eny_002	1498884387
Diagonal_enx_002_Uniform_eny_003	507924082
Diagonal_enx_003_Gauss_001	918421529
Diagonal_enx_003_Gauss_002	604051476
Diagonal_enx_003_Gauss_003	488702440
Diagonal_enx_003_Gauss_enx_001	268315609
Diagonal_enx_003_Gauss_enx_002	506125868
Diagonal_enx_003_Gauss_enx_003	2423218662
Diagonal_enx_003_Gauss_eny_001	458181256
Diagonal_enx_003_Gauss_eny_002	259912336
Diagonal_enx_003_Gauss_eny_003	106324151
Diagonal_enx_003_Parcel_001	334658592
Diagonal_enx_003_Parcel_002	529056145
Diagonal_enx_003_Parcel_003	252196572
Diagonal_enx_003_Parcel_004	470029712
Diagonal_enx_003_Parcel_005	257952355
Diagonal_enx_003_Parcel_006	372470923
Diagonal_enx_003_Parcel_007	403011517
Diagonal_enx_003_Parcel_008	554408272
Diagonal_enx_003_Parcel_009	411784806
Diagonal_enx_003_Uniform_001	655025100
Diagonal_enx_003_Uniform_002	1270127012
Diagonal_enx_003_Uniform_003	170722231
Diagonal_enx_003_Uniform_enx_001	1077720083
Diagonal_enx_003_Uniform_enx_002	427572695
Diagonal_enx_003_Uniform_enx_003	422258567
Diagonal_enx_003_Uniform_eny_001	2608316463
Diagonal_enx_003_Uniform_eny_002	1078306647
Diagonal_enx_003_Uniform_eny_003	520222352
Diagonal_eny_001_Gauss_001	294198527
Diagonal_eny_001_Gauss_002	761657653
Diagonal_eny_001_Gauss_003	90072644
Diagonal_eny_001_Gauss_enx_001	188125667
Diagonal_eny_001_Gauss_enx_002	440813722
Diagonal_eny_001_Gauss_enx_003	3289495415
Diagonal_eny_001_Gauss_eny_001	58421870
Diagonal_eny_001_Gauss_eny_002	47111233
Diagonal_eny_001_Gauss_eny_003	12038557
Diagonal_eny_001_Parcel_001	71665294
Diagonal_eny_001_Parcel_002	140511792
Diagonal_eny_001_Parcel_003	71526740
Diagonal_eny_001_Parcel_004	73246184
Diagonal_eny_001_Parcel_005	118344420
Diagonal_eny_001_Parcel_006	95426061
Diagonal_eny_001_Parcel_007	95996582
Diagonal_eny_001_Parcel_008	142662782
Diagonal_eny_001_Parcel_009	106864669
Diagonal_eny_001_Uniform_001	449095219
Diagonal_eny_001_Uniform_002	986538718
Diagonal_eny_001_Uniform_003	24189880
Diagonal_eny_001_Uniform_enx_001	1293351003
Diagonal_eny_001_Uniform_enx_002	346815757
Diagonal_eny_001_Uniform_enx_003	566554896
Diagonal_eny_001_Uniform_eny_001	243058800
Diagonal_eny_001_Uniform_eny_002	172024485
Diagonal_eny_001_Uniform_eny_003	68847425
Diagonal_eny_002_Gauss_001	274971539
Diagonal_eny_002_Gauss_002	688557431
Diagonal_eny_002_Gauss_003	108459323
Diagonal_eny_002_Gauss_enx_001	269357011
Diagonal_eny_002_Gauss_enx_002	626109762
Diagonal_eny_002_Gauss_enx_003	3720401574
Diagonal_eny_002_Gauss_eny_001	28928425
Diagonal_eny_002_Gauss_eny_002	30986370
Diagonal_eny_002_Gauss_eny_003	8755035
Diagonal_eny_002_Parcel_001	74782889
Diagonal_eny_002_Parcel_002	159070012
Diagonal_eny_002_Parcel_003	85666597
Diagonal_eny_002_Parcel_004	69304639
Diagonal_eny_002_Parcel_005	140448677
Diagonal_eny_002_Parcel_006	106898949
Diagonal_eny_002_Parcel_007	111533807
Diagonal_eny_002_Parcel_008	166819446
Diagonal_eny_002_Parcel_009	116100192
Diagonal_eny_002_Uniform_001	534044945
Diagonal_eny_002_Uniform_002	743279433
Diagonal_eny_002_Uniform_003	27095634
Diagonal_eny_002_Uniform_enx_001	1334647140
Diagonal_eny_002_Uniform_enx_002	514463910
Diagonal_eny_002_Uniform_enx_003	816405891
Diagonal_eny_002_Uniform_eny_001	94211430
Diagonal_eny_002_Uniform_eny_002	78031658
Diagonal_eny_002_Uniform_eny_003	49809727
Diagonal_eny_003_Gauss_001	618611846
Diagonal_eny_003_Gauss_002	1266402610
Diagonal_eny_003_Gauss_003	313379261
Diagonal_eny_003_Gauss_enx_001	539646770
Diagonal_eny_003_Gauss_enx_002	1222130545
Diagonal_eny_003_Gauss_enx_003	6910610528
Diagonal_eny_003_Gauss_eny_001	85340672
Diagonal_eny_003_Gauss_eny_002	78710555
Diagonal_eny_003_Gauss_eny_003	30618758
Diagonal_eny_003_Parcel_001	208007714
Diagonal_eny_003_Parcel_002	398201268
Diagonal_eny_003_Parcel_003	208459085
Diagonal_eny_003_Parcel_004	228718667
Diagonal_eny_003_Parcel_005	299925811
Diagonal_eny_003_Parcel_006	268105829
Diagonal_eny_003_Parcel_007	285666728
Diagonal_eny_003_Parcel_008	414194828
Diagonal_eny_003_Parcel_009	289871867
Diagonal_eny_003_Uniform_001	1059178949
Diagonal_eny_003_Uniform_002	1396588393
Diagonal_eny_003_Uniform_003	92750422
Diagonal_eny_003_Uniform_enx_001	2477713270
Diagonal_eny_003_Uniform_enx_002	1020345315
Diagonal_eny_003_Uniform_enx_003	1540566345
Diagonal_eny_003_Uniform_eny_001	349933888
Diagonal_eny_003_Uniform_eny_002	204908437
Diagonal_eny_003_Uniform_eny_003	158259117
DiagonalRot_001_Diagonal_001	622626847
DiagonalRot_001_Diagonal_002	34825452
DiagonalRot_001_Diagonal_003	105568986
DiagonalRot_001_Diagonal_enx_001	137633513
DiagonalRot_001_Diagonal_enx_002	345648306
DiagonalRot_001_Diagonal_enx_003	385015787
DiagonalRot_001_Diagonal_eny_001	120678200
DiagonalRot_001_Diagonal_eny_002	113263266
DiagonalRot_001_Diagonal_eny_003	253425668
DiagonalRot_001_DiagonalRot_002	886808315
DiagonalRot_001_DiagonalRot_003	25310433
DiagonalRot_001_DiagonalRot_004	469525230
DiagonalRot_001_DiagonalRot_enx_002	234567337
DiagonalRot_001_Gauss_001	32073127
DiagonalRot_001_Gauss_002	84992870
DiagonalRot_001_Gauss_003	49820807
DiagonalRot_001_Gauss_enx_001	211828551
DiagonalRot_001_Gauss_enx_002	129256568
DiagonalRot_001_Gauss_enx_003	236810629
DiagonalRot_001_Gauss_eny_001	146824385
DiagonalRot_001_Gauss_eny_002	219830301
DiagonalRot_001_Gauss_eny_003	7743993
DiagonalRot_001_Parcel_001	22644962
DiagonalRot_001_Parcel_002	49826642
DiagonalRot_001_Parcel_003	33487485
DiagonalRot_001_Parcel_004	14919822
DiagonalRot_001_Parcel_005	41883934
DiagonalRot_001_Parcel_006	27820676
DiagonalRot_001_Parcel_007	45516248
DiagonalRot_001_Parcel_008	65291214
DiagonalRot_001_Parcel_009	43371403
DiagonalRot_001_Uniform_001	153227357
DiagonalRot_001_Uniform_002	343695566
DiagonalRot_001_Uniform_003	16837316
DiagonalRot_001_Uniform_enx_001	399262213
DiagonalRot_001_Uniform_enx_002	110854032
DiagonalRot_001_Uniform_enx_003	160777384
DiagonalRot_001_Uniform_eny_001	230797104
DiagonalRot_001_Uniform_eny_002	116154880
DiagonalRot_001_Uniform_eny_003	50644790
DiagonalRot_002_Gauss_001	2962540771
DiagonalRot_002_Gauss_002	4632984384
DiagonalRot_002_Gauss_003	874714798
DiagonalRot_002_Gauss_enx_001	811868803
DiagonalRot_002_Gauss_enx_002	851716167
DiagonalRot_002_Gauss_enx_003	7413375773
DiagonalRot_002_Gauss_eny_001	988719827
DiagonalRot_002_Gauss_eny_002	928751326
DiagonalRot_002_Gauss_eny_003	3193401964
DiagonalRot_002_Parcel_001	1051703803
DiagonalRot_002_Parcel_002	601448528
DiagonalRot_002_Parcel_003	468846682
DiagonalRot_002_Parcel_004	171923147
DiagonalRot_002_Parcel_005	362418326
DiagonalRot_002_Parcel_006	322137348
DiagonalRot_002_Parcel_007	744195001
DiagonalRot_002_Parcel_008	764742394
DiagonalRot_002_Parcel_009	361068086
DiagonalRot_002_Uniform_001	1061110738
DiagonalRot_002_Uniform_002	1667046376
DiagonalRot_002_Uniform_003	331279125
DiagonalRot_002_Uniform_enx_001	1525703568
DiagonalRot_002_Uniform_enx_002	782375493
DiagonalRot_002_Uniform_enx_003	714439352
DiagonalRot_002_Uniform_eny_001	3365443073
DiagonalRot_002_Uniform_eny_002	1380362981
DiagonalRot_002_Uniform_eny_003	783131333
DiagonalRot_003_Gauss_001	1258
DiagonalRot_003_Gauss_002	62
DiagonalRot_003_Gauss_003	1497781
DiagonalRot_003_Gauss_enx_001	36878489
DiagonalRot_003_Gauss_enx_002	8899925
DiagonalRot_003_Gauss_enx_003	43289
DiagonalRot_003_Gauss_eny_001	105091492
DiagonalRot_003_Gauss_eny_002	215041179
DiagonalRot_003_Parcel_001	9680295
DiagonalRot_003_Parcel_002	19573575
DiagonalRot_003_Parcel_003	8015849
DiagonalRot_003_Parcel_004	5804868
DiagonalRot_003_Parcel_005	16075729
DiagonalRot_003_Parcel_006	11042946
DiagonalRot_003_Parcel_007	11860151
DiagonalRot_003_Parcel_008	17142799
DiagonalRot_003_Parcel_009	14584901
DiagonalRot_003_Uniform_001	70541203
DiagonalRot_003_Uniform_002	338520844
DiagonalRot_003_Uniform_003	1018193
DiagonalRot_003_Uniform_enx_001	298246576
DiagonalRot_003_Uniform_enx_002	12096231
DiagonalRot_003_Uniform_enx_003	34440510
DiagonalRot_003_Uniform_eny_001	132611681
DiagonalRot_003_Uniform_eny_002	85577730
DiagonalRot_003_Uniform_eny_003	22426935
DiagonalRot_enx_001_Gauss_001	6033
DiagonalRot_enx_001_Gauss_002	204885
DiagonalRot_enx_001_Gauss_enx_003	10035
DiagonalRot_enx_001_Gauss_eny_003	726532
DiagonalRot_enx_001_Parcel_001	2879201
DiagonalRot_enx_001_Parcel_002	5885878
DiagonalRot_enx_001_Parcel_003	2477099
DiagonalRot_enx_001_Parcel_004	16052832
DiagonalRot_enx_001_Parcel_005	4639207
DiagonalRot_enx_001_Parcel_006	6583143
DiagonalRot_enx_001_Parcel_007	5642340
DiagonalRot_enx_001_Parcel_008	7056111
DiagonalRot_enx_001_Parcel_009	9990208
DiagonalRot_enx_001_Uniform_001	17682355
DiagonalRot_enx_001_Uniform_002	73468194
DiagonalRot_enx_001_Uniform_003	890108
DiagonalRot_enx_001_Uniform_enx_001	54135758
DiagonalRot_enx_001_Uniform_enx_002	3299904
DiagonalRot_enx_001_Uniform_enx_003	6628597
DiagonalRot_enx_001_Uniform_eny_001	113253247
DiagonalRot_enx_001_Uniform_eny_002	50703103
DiagonalRot_enx_001_Uniform_eny_003	15690679
DiagonalRot_enx_002_Gauss_001	502116234
DiagonalRot_enx_002_Gauss_002	1894998249
DiagonalRot_enx_002_Gauss_003	21433539
DiagonalRot_enx_002_Gauss_enx_001	24159753
DiagonalRot_enx_002_Gauss_enx_002	36774348
DiagonalRot_enx_002_Gauss_enx_003	1648124949
DiagonalRot_enx_002_Gauss_eny_001	152254315
DiagonalRot_enx_002_Gauss_eny_002	115648469
DiagonalRot_enx_002_Gauss_eny_003	997851168
DiagonalRot_enx_002_Parcel_001	69180285
DiagonalRot_enx_002_Parcel_002	92864738
DiagonalRot_enx_002_Parcel_003	53582463
DiagonalRot_enx_002_Parcel_004	19082180
DiagonalRot_enx_002_Parcel_005	66238611
DiagonalRot_enx_002_Parcel_006	58609658
DiagonalRot_enx_002_Parcel_007	85212215
DiagonalRot_enx_002_Parcel_008	107339535
DiagonalRot_enx_002_Parcel_009	71126100
DiagonalRot_enx_002_Uniform_001	244176745
DiagonalRot_enx_002_Uniform_002	916073242
DiagonalRot_enx_002_Uniform_003	17898665
DiagonalRot_enx_002_Uniform_enx_001	654298771
DiagonalRot_enx_002_Uniform_enx_002	57387433
DiagonalRot_enx_002_Uniform_enx_003	95181221
DiagonalRot_enx_002_Uniform_eny_001	1622885481
DiagonalRot_enx_002_Uniform_eny_002	703616471
DiagonalRot_enx_002_Uniform_eny_003	234269984
DiagonalRot_enx_003_Gauss_001	126348361
DiagonalRot_enx_003_Gauss_002	115345903
DiagonalRot_enx_003_Gauss_003	221437299
DiagonalRot_enx_003_Gauss_enx_001	423410759
DiagonalRot_enx_003_Gauss_enx_002	222984618
DiagonalRot_enx_003_Gauss_enx_003	298089653
DiagonalRot_enx_003_Gauss_eny_001	914513583
DiagonalRot_enx_003_Gauss_eny_002	1138919645
DiagonalRot_enx_003_Gauss_eny_003	50661014
DiagonalRot_enx_003_Parcel_001	98079647
DiagonalRot_enx_003_Parcel_002	183952572
DiagonalRot_enx_003_Parcel_003	130588076
DiagonalRot_enx_003_Parcel_004	63449229
DiagonalRot_enx_003_Parcel_005	112467657
DiagonalRot_enx_003_Parcel_006	101729306
DiagonalRot_enx_003_Parcel_007	193357557
DiagonalRot_enx_003_Parcel_008	261844517
DiagonalRot_enx_003_Parcel_009	163875039
DiagonalRot_enx_003_Uniform_001	341777871
DiagonalRot_enx_003_Uniform_002	733801585
DiagonalRot_enx_003_Uniform_003	85400390
DiagonalRot_enx_003_Uniform_enx_001	561255816
DiagonalRot_enx_003_Uniform_enx_002	203384269
DiagonalRot_enx_003_Uniform_enx_003	194671303
DiagonalRot_enx_003_Uniform_eny_001	1662834680
DiagonalRot_enx_003_Uniform_eny_002	684454998
DiagonalRot_enx_003_Uniform_eny_003	302864152
DiagonalRot_eny_001_Gauss_001	482205887
DiagonalRot_eny_001_Gauss_002	3866193214
DiagonalRot_eny_001_Gauss_003	317608
DiagonalRot_eny_001_Gauss_enx_001	20666
DiagonalRot_eny_001_Gauss_enx_002	1551674
DiagonalRot_eny_001_Gauss_enx_003	5657660044
DiagonalRot_eny_001_Gauss_eny_001	9687
DiagonalRot_eny_001_Gauss_eny_002	114
DiagonalRot_eny_001_Gauss_eny_003	170535490
DiagonalRot_eny_001_Parcel_001	102350684
DiagonalRot_eny_001_Parcel_002	90784293
DiagonalRot_eny_001_Parcel_003	68193633
DiagonalRot_eny_001_Parcel_004	82896367
DiagonalRot_eny_001_Parcel_005	111262128
DiagonalRot_eny_001_Parcel_006	82205653
DiagonalRot_eny_001_Parcel_007	91592909
DiagonalRot_eny_001_Parcel_008	107004384
DiagonalRot_eny_001_Parcel_009	143062866
DiagonalRot_eny_001_Uniform_001	419272467
DiagonalRot_eny_001_Uniform_002	626433033
DiagonalRot_eny_001_Uniform_003	29745410
DiagonalRot_eny_001_Uniform_enx_001	1044585167
DiagonalRot_eny_001_Uniform_enx_002	393303998
DiagonalRot_eny_001_Uniform_enx_003	603138955
DiagonalRot_eny_001_Uniform_eny_001	136768948
DiagonalRot_eny_001_Uniform_eny_002	89573511
DiagonalRot_eny_001_Uniform_eny_003	56010209
DiagonalRot_eny_002_Gauss_001	135327088
DiagonalRot_eny_002_Gauss_002	440979927
DiagonalRot_eny_002_Gauss_003	197516262
DiagonalRot_eny_002_Gauss_enx_001	1067557203
DiagonalRot_eny_002_Gauss_enx_002	703355774
DiagonalRot_eny_002_Gauss_enx_003	1353709065
DiagonalRot_eny_002_Gauss_eny_001	302795963
DiagonalRot_eny_002_Gauss_eny_002	518785009
DiagonalRot_eny_002_Gauss_eny_003	29179518
DiagonalRot_eny_002_Parcel_001	94955999
DiagonalRot_eny_002_Parcel_002	138242847
DiagonalRot_eny_002_Parcel_003	100819500
DiagonalRot_eny_002_Parcel_004	42074578
DiagonalRot_eny_002_Parcel_005	136884756
DiagonalRot_eny_002_Parcel_006	85717624
DiagonalRot_eny_002_Parcel_007	141326930
DiagonalRot_eny_002_Parcel_008	186551123
DiagonalRot_eny_002_Parcel_009	134004772
DiagonalRot_eny_002_Uniform_001	511612200
DiagonalRot_eny_002_Uniform_002	869050568
DiagonalRot_eny_002_Uniform_003	46829380
DiagonalRot_eny_002_Uniform_enx_001	1275245940
DiagonalRot_eny_002_Uniform_enx_002	441089197
DiagonalRot_eny_002_Uniform_enx_003	665390885
DiagonalRot_eny_002_Uniform_eny_001	317081547
DiagonalRot_eny_002_Uniform_eny_002	180408234
DiagonalRot_eny_002_Uniform_eny_003	99117541
DiagonalRot_eny_003_Gauss_001	5044
DiagonalRot_eny_003_Gauss_002	440401
DiagonalRot_eny_003_Gauss_enx_003	37329
DiagonalRot_eny_003_Gauss_eny_003	285884
DiagonalRot_eny_003_Parcel_001	5067046
DiagonalRot_eny_003_Parcel_002	10401669
DiagonalRot_eny_003_Parcel_003	6767774
DiagonalRot_eny_003_Parcel_004	27823146
DiagonalRot_eny_003_Parcel_005	12208033
DiagonalRot_eny_003_Parcel_006	11840703
DiagonalRot_eny_003_Parcel_007	10068287
DiagonalRot_eny_003_Parcel_008	12719630
DiagonalRot_eny_003_Parcel_009	17855073
DiagonalRot_eny_003_Uniform_001	49040822
DiagonalRot_eny_003_Uniform_002	110538313
DiagonalRot_eny_003_Uniform_003	2306669
DiagonalRot_eny_003_Uniform_enx_001	144642880
DiagonalRot_eny_003_Uniform_enx_002	37690028
DiagonalRot_eny_003_Uniform_enx_003	61136924
DiagonalRot_eny_003_Uniform_eny_001	23739325
DiagonalRot_eny_003_Uniform_eny_002	18315189
DiagonalRot_eny_003_Uniform_eny_003	6743155
Gauss_001_Combo_001	4324474931
Gauss_001_Combo_002	145944858
Gauss_001_Combo_003	418481005
Gauss_001_Combo_004	1510402520
Gauss_001_Combo_005	253843279
Gauss_001_Combo_006	1327963307
Gauss_001_Combo_007	509919784
Gauss_001_Combo_008	56423121
Gauss_001_Combo_009	361296606
Gauss_001_Diagonal_001	1510401262
Gauss_001_Diagonal_002	84236272
Gauss_001_Diagonal_003	253837246
Gauss_001_Diagonal_enx_001	329070240
Gauss_001_Diagonal_enx_002	825847073
Gauss_001_Diagonal_enx_003	918421529
Gauss_001_Diagonal_eny_001	294198527
Gauss_001_Diagonal_eny_002	274971539
Gauss_001_Diagonal_eny_003	618611846
Gauss_001_DiagonalRot_001	32073127
Gauss_001_DiagonalRot_002	2962540771
Gauss_001_DiagonalRot_003	1258
Gauss_001_DiagonalRot_enx_001	6033
Gauss_001_DiagonalRot_enx_002	502116234
Gauss_001_DiagonalRot_enx_003	126348361
Gauss_001_DiagonalRot_eny_001	482205887
Gauss_001_DiagonalRot_eny_002	135327088
Gauss_001_DiagonalRot_eny_003	5044
Gauss_001_Gauss_002	4870489502
Gauss_001_Gauss_003	56161087
Gauss_001_Gauss_004	7417469911
Gauss_001_Gauss_enx_001	30415199
Gauss_001_Gauss_enx_002	145943600
Gauss_001_Gauss_enx_003	9740655223
Gauss_001_Gauss_eny_001	21588994
Gauss_001_Gauss_eny_002	9615727
Gauss_001_Gauss_eny_003	418474972
Gauss_001_Parcel_001	124688419
Gauss_001_Parcel_002	104520002
Gauss_001_Parcel_003	56764145
Gauss_001_Parcel_004	29253697
Gauss_001_Parcel_005	85160810
Gauss_001_Parcel_006	87373178
Gauss_001_Parcel_007	88917479
Gauss_001_Parcel_008	101802942
Gauss_001_Parcel_009	106530553
Gauss_001_Uniform_001	312949360
Gauss_001_Uniform_002	698422382
Gauss_001_Uniform_003	34834127
Gauss_001_Uniform_enx_001	812229967
Gauss_001_Uniform_enx_002	223401662
Gauss_001_Uniform_enx_003	327402779
Gauss_001_Uniform_eny_001	470125534
Gauss_001_Uniform_eny_002	234948245
Gauss_001_Uniform_eny_003	103860484
Gauss_002_Combo_001	9503473886
Gauss_002_Combo_002	71967894
Gauss_002_Combo_003	6382871135
Gauss_002_Combo_004	1247015383
Gauss_002_Combo_005	301991080
Gauss_002_Combo_006	2514298664
Gauss_002_Combo_007	1932273984
Gauss_002_Combo_008	311985706
Gauss_002_Combo_009	1359062456
Gauss_002_Diagonal_001	1247015321
Gauss_002_Diagonal_002	276618668
Gauss_002_Diagonal_003	301786195
Gauss_002_Diagonal_enx_001	401340234
Gauss_002_Diagonal_enx_002	619300415
Gauss_002_Diagonal_enx_003	604051476
Gauss_002_Diagonal_eny_001	761657653
Gauss_002_Diagonal_eny_002	688557431
Gauss_002_Diagonal_eny_003	1266402610
Gauss_002_DiagonalRot_001	84992870
Gauss_002_DiagonalRot_002	4632984384
Gauss_002_DiagonalRot_003	62
Gauss_002_DiagonalRot_enx_001	204885
Gauss_002_DiagonalRot_enx_002	1894998249
Gauss_002_DiagonalRot_enx_003	115345903
Gauss_002_DiagonalRot_eny_001	3866193214
Gauss_002_DiagonalRot_eny_002	440979927
Gauss_002_DiagonalRot_eny_003	440401
Gauss_002_Gauss_001	4870489502
Gauss_002_Gauss_003	74593140
Gauss_002_Gauss_005	3589352512
Gauss_002_Gauss_enx_001	10779254
Gauss_002_Gauss_enx_002	71967832
Gauss_002_Gauss_enx_003	12102433513
Gauss_002_Gauss_eny_001	13537061
Gauss_002_Gauss_eny_002	4226720
Gauss_002_Gauss_eny_003	6382666250
Gauss_002_Parcel_001	995285364
Gauss_002_Parcel_002	511537999
Gauss_002_Parcel_003	282985660
Gauss_002_Parcel_004	254155314
Gauss_002_Parcel_005	327226845
Gauss_002_Parcel_006	421964867
Gauss_002_Parcel_007	559819687
Gauss_002_Parcel_008	469594723
Gauss_002_Parcel_009	653796137
Gauss_002_Uniform_001	955769114
Gauss_002_Uniform_002	1507344031
